file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,"CKClassResult/4[java.lang.String,java.lang.String,java.lang.String,int]",true,69,1,3,3,0,1,0,8,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setCboModified/1[int],false,141,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getMathOperationsQty/0,false,309,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setAnonymousClassesQty/1[int],false,329,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfPrivateMethods/1[int],false,385,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setTightClassCohesion/1[float],false,519,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getVariablesQty/0,false,317,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLcom/1[int],false,173,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getReturnQty/0,false,245,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getAnonymousClassesQty/0,false,333,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setParenthesizedExpsQty/1[int],false,273,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfPublicMethods/1[int],false,377,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfStaticMethods/0,false,373,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfDefaultFields/0,false,479,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setInnerClassesQty/1[int],false,337,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfLogStatements/0,false,507,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getFanout/0,false,159,2,12,9,3,2,3,7,1,1,0,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getType/0,false,499,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getModifiers/0,false,84,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getVisibleMethods/0,false,229,1,6,6,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLambdasQty/1[int],false,345,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setRfc/1[int],false,188,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLcomNormalized/1[float],false,180,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfMethods/0,false,365,0,13,13,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLooseClassCohesion/1[float],false,523,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getRfc/0,false,192,0,7,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfPublicFields/0,false,455,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfSynchronizedFields/0,false,495,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getComparisonsQty/0,false,261,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setMathOperationsQty/1[int],false,305,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getMethods/0,false,225,1,13,13,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfProtectedMethods/1[int],false,393,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setFanin/1[int],false,155,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getDit/0,false,92,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLoc/1[int],false,208,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLogStatementsQty/1[int],false,503,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfProtectedFields/0,false,471,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setLoopQty/1[int],false,249,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getParenthesizedExpsQty/0,false,277,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getCboModified/0,false,133,2,12,9,3,2,3,7,1,1,0,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,7,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setWmc/1[int],false,117,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getLcom/0,false,176,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfMethods/1[int],false,361,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setCbo/1[int],false,129,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getTryCatchQty/0,false,269,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfFields/1[int],false,435,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getMaxNestedBlocks/0,false,325,0,11,11,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getFile/0,false,88,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfFinalFields/1[int],false,483,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getFanin/0,false,145,2,12,9,3,2,3,7,1,1,0,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getFieldNames/0,false,239,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setUniqueWordsQty/1[int],false,353,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNumberOfSynchronizedMethods/1[int],false,425,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,setNoc/1[int],false,109,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNumberOfFinalFields/0,false,487,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKClassResult.java,com.github.mauricioaniche.ck.CKClassResult,getNosi/0,false,196,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfComparisonsTest.java,com.github.mauricioaniche.ck.NumberOfComparisonsTest,setUp/0,false,14,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfComparisonsTest.java,com.github.mauricioaniche.ck.NumberOfComparisonsTest,count/0,false,19,3,3,0,3,1,6,8,0,1,0,6,0,0,0,0,0,0,5,5,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,basicGitTestDeniedLinux/0,false,50,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,basicGitTestAllowedLinux/0,false,44,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,basicGitTestDeniedWindows/0,false,62,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,(initializer 1),false,19,0,1,0,1,1,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,customTestAllowedWindows/0,false,80,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,customTestDeniedWindows/0,false,86,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,basicGitTestAllowedWindows/0,false,56,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,hiddenVisible/1[java.nio.file.Path],false,36,4,1,0,1,1,5,5,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,hiddenHidden/1[java.nio.file.Path],false,27,4,1,0,1,1,5,5,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,customTestAllowedLinux/0,false,68,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/FileUtilsTest.java,com.github.mauricioaniche.ck.util.FileUtilsTest,customTestDeniedLinux/0,false,74,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LCOMTest.java,com.github.mauricioaniche.ck.LCOMTest,setUp/0,false,14,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LCOMTest.java,com.github.mauricioaniche.ck.LCOMTest,should_count_lcom/0,false,19,2,1,0,1,1,3,10,0,4,0,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,11,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LocalFieldsTest.java,com.github.mauricioaniche.ck.LocalFieldsTest,setUp/0,false,14,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LocalFieldsTest.java,com.github.mauricioaniche.ck.LocalFieldsTest,localFieldsTest/0,false,19,2,1,0,1,1,4,4,0,1,0,4,0,0,0,0,0,0,6,0,1,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/DIT.java,com.github.mauricioaniche.ck.metric.DIT,visit/1[T],false,13,4,1,0,1,3,2,6,0,1,1,2,1,1,0,1,0,0,0,0,1,0,2,0,0,0,13,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/DIT.java,com.github.mauricioaniche.ck.metric.DIT,calculate/1[com.github.mauricioaniche.ck.metric.ITypeBinding],false,20,2,3,2,1,3,4,9,1,2,1,4,1,0,0,1,0,0,1,0,2,0,2,0,0,0,9,2,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/DIT.java,com.github.mauricioaniche.ck.metric.DIT,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,32,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countInterfacesAndInheritances/0,false,42,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,9,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countCBOModified/0,false,126,2,1,0,1,1,3,10,0,4,0,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,12,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countDifferentPossibilitiesOfDependencies/0,false,25,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,10,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countEvenWhenNotResolved/0,false,33,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,10,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countFanIn/0,false,96,2,1,0,1,1,3,10,0,4,0,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,11,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countMethodParameters/0,false,59,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,methodLevel/0,false,68,3,4,0,4,1,7,15,0,3,0,7,0,0,0,0,0,0,13,10,3,0,0,0,0,0,9,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,fullOfNonResolvedTypes/0,false,88,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,10,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,ignoreJavaTypes/0,false,17,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,8,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countClassCreations/0,false,51,2,3,0,3,1,5,6,0,1,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,7,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,countFanOut/0,false,111,2,1,0,1,1,3,10,0,4,0,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,11,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CouplingTest.java,com.github.mauricioaniche.ck.CouplingTest,setUp/0,false,12,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,getNumberOfLines/1[java.io.BufferedReader],false,52,1,4,1,3,10,9,28,1,3,1,9,3,2,1,1,0,1,5,2,8,1,4,0,0,0,63,10,0,true
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,commentEnded/1[java.lang.String],false,112,1,3,2,1,5,6,18,4,2,1,6,1,1,0,0,0,0,3,2,2,1,2,0,0,0,22,10,0,true
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,isSourceCodeLine/1[java.lang.String],false,140,0,1,1,0,11,6,40,8,4,1,6,0,0,1,4,0,0,7,8,7,3,5,0,0,0,45,10,0,true
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,commentBegan/1[java.lang.String],false,87,1,5,3,2,5,4,17,3,3,1,4,2,1,1,1,0,0,4,6,6,3,2,0,0,0,22,10,0,true
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/LOCCalculator.java,com.github.mauricioaniche.ck.util.LOCCalculator,calculate/1[java.lang.String],false,15,1,17,16,1,2,3,11,2,2,1,3,1,3,0,0,1,0,1,1,2,0,1,0,0,0,19,9,1,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfLoopsTest.java,com.github.mauricioaniche.ck.NumberOfLoopsTest,setUp/0,false,14,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfLoopsTest.java,com.github.mauricioaniche.ck.NumberOfLoopsTest,infiniteLoops/0,false,33,3,3,0,3,1,6,9,0,1,0,6,0,0,0,0,0,0,6,6,1,0,0,0,0,0,7,1,0,false
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfLoopsTest.java,com.github.mauricioaniche.ck.NumberOfLoopsTest,count/0,false,19,3,3,0,3,1,6,9,0,1,0,6,0,0,0,0,0,0,6,6,1,0,0,0,0,0,6,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CK.java,com.github.mauricioaniche.ck.CK,"CK/3[boolean,int,boolean]",true,39,2,5,1,4,2,3,8,0,1,3,3,1,1,0,1,0,0,0,1,6,0,1,0,0,2,19,1,0,false
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CK.java,com.github.mauricioaniche.ck.CK,"calculate/2[java.lang.String,com.github.mauricioaniche.ck.CKNotifier]",false,55,3,7,5,2,1,7,5,0,1,2,7,1,1,0,0,0,0,2,0,1,1,0,0,0,0,5,1,1,false
